68884,"",""
1733,2013-08-03T00:00:00.000+05:30,8069
61328,2013-12-10T00:00:00.000+05:30,8069
27862,2014-01-13T00:00:00.000+05:30,8077
7506,2013-09-09T00:00:00.000+05:30,8078
13665,2013-10-17T00:00:00.000+05:30,8078
50682,2014-06-08T00:00:00.000+05:30,8078
68317,2014-04-07T00:00:00.000+05:30,8078
20729,2013-11-30T00:00:00.000+05:30,8084
32393,2014-02-10T00:00:00.000+05:30,8084
54862,2014-07-07T00:00:00.000+05:30,8084
22993,2013-12-13T00:00:00.000+05:30,8089
1077,2013-07-31T00:00:00.000+05:30,8103
10528,2013-09-27T00:00:00.000+05:30,8103
11513,2013-10-04T00:00:00.000+05:30,8103
36549,2014-03-06T00:00:00.000+05:30,8103
5681,2013-08-29T00:00:00.000+05:30,8111
24336,2013-12-22T00:00:00.000+05:30,8116
34438,2014-02-22T00:00:00.000+05:30,8116
16000,2013-11-03T00:00:00.000+05:30,8121
50348,2014-06-06T00:00:00.000+05:30,8121
60408,2013-11-05T00:00:00.000+05:30,8121
4451,2013-08-20T00:00:00.000+05:30,8128
29322,2014-01-22T00:00:00.000+05:30,8128
45238,2014-05-01T00:00:00.000+05:30,8130
22140,2013-12-07T00:00:00.000+05:30,8136
24531,2013-12-24T00:00:00.000+05:30,8136
35132,2014-02-26T00:00:00.000+05:30,8136
41201,2014-04-04T00:00:00.000+05:30,8136
41522,2014-04-07T00:00:00.000+05:30,8136
67020,2014-07-10T00:00:00.000+05:30,8136
3921,2013-08-17T00:00:00.000+05:30,8137
18686,2013-11-18T00:00:00.000+05:30,8137
45802,2014-05-05T00:00:00.000+05:30,8137
58589,2013-08-26T00:00:00.000+05:30,8137
33834,2014-02-18T00:00:00.000+05:30,8139
42516,2014-04-12T00:00:00.000+05:30,8139
14209,2013-10-22T00:00:00.000+05:30,8141
42421,2014-04-12T00:00:00.000+05:30,8141
6153,2013-09-02T00:00:00.000+05:30,8148
33743,2014-02-18T00:00:00.000+05:30,8150
33990,2014-02-19T00:00:00.000+05:30,8150
4003,2013-08-17T00:00:00.000+05:30,8156
27300,2014-01-10T00:00:00.000+05:30,8156
40485,2014-04-01T00:00:00.000+05:30,8156
43520,2014-04-21T00:00:00.000+05:30,8156
53082,2014-06-24T00:00:00.000+05:30,8156
6380,2013-09-03T00:00:00.000+05:30,8157
35187,2014-02-27T00:00:00.000+05:30,8157
29272,2014-01-21T00:00:00.000+05:30,8166
48705,2014-05-23T00:00:00.000+05:30,8166
6317,2013-09-02T00:00:00.000+05:30,8171
24738,2013-12-25T00:00:00.000+05:30,8171
24886,2013-12-26T00:00:00.000+05:30,8171
30586,2014-01-31T00:00:00.000+05:30,8171
54588,2014-07-05T00:00:00.000+05:30,8171
39632,2014-03-26T00:00:00.000+05:30,8178
43372,2014-04-20T00:00:00.000+05:30,8178
11066,2013-10-01T00:00:00.000+05:30,8192
21867,2013-12-06T00:00:00.000+05:30,8192
52003,2014-06-16T00:00:00.000+05:30,8192
56333,2014-07-16T00:00:00.000+05:30,8192
63083,2014-02-12T00:00:00.000+05:30,8213
18252,2013-11-14T00:00:00.000+05:30,8216
39660,2014-03-27T00:00:00.000+05:30,8221
44464,2014-04-26T00:00:00.000+05:30,8221
13249,2013-10-14T00:00:00.000+05:30,8222
35011,2014-02-25T00:00:00.000+05:30,8222
13559,2013-10-17T00:00:00.000+05:30,8224
14237,2013-10-23T00:00:00.000+05:30,8224
18245,2013-11-14T00:00:00.000+05:30,8224
57855,2013-07-28T00:00:00.000+05:30,8224
23993,2013-12-21T00:00:00.000+05:30,8226
24523,2013-12-24T00:00:00.000+05:30,8226
43510,2014-04-21T00:00:00.000+05:30,8226
28107,2014-01-14T00:00:00.000+05:30,8230
40749,2014-04-02T00:00:00.000+05:30,8233
60546,2013-11-11T00:00:00.000+05:30,8233
28579,2014-01-17T00:00:00.000+05:30,8245
17176,2013-11-09T00:00:00.000+05:30,8247
22141,2013-12-07T00:00:00.000+05:30,8247
64273,2014-04-01T00:00:00.000+05:30,8247
5275,2013-08-25T00:00:00.000+05:30,8248
27814,2014-01-13T00:00:00.000+05:30,8249
41926,2014-04-09T00:00:00.000+05:30,8249
27454,2014-01-11T00:00:00.000+05:30,8262
50453,2014-06-06T00:00:00.000+05:30,8262
38302,2014-03-18T00:00:00.000+05:30,8271
21794,2013-12-06T00:00:00.000+05:30,8273
52324,2014-06-18T00:00:00.000+05:30,8278
25713,2013-12-31T00:00:00.000+05:30,8279
55073,2014-07-08T00:00:00.000+05:30,8279
57077,2014-07-20T00:00:00.000+05:30,8279
22594,2013-12-11T00:00:00.000+05:30,8282
36463,2014-03-05T00:00:00.000+05:30,8282
33024,2014-02-14T00:00:00.000+05:30,8285
61403,2013-12-13T00:00:00.000+05:30,8285
67851,2013-11-25T00:00:00.000+05:30,8285
5367,2013-08-26T00:00:00.000+05:30,8288
49498,2014-05-29T00:00:00.000+05:30,8288
57311,2014-07-21T00:00:00.000+05:30,8288
1174,2013-07-31T00:00:00.000+05:30,8290
18976,2013-11-20T00:00:00.000+05:30,8290
19140,2013-11-21T00:00:00.000+05:30,8290
23701,2013-12-19T00:00:00.000+05:30,8290
43208,2014-04-18T00:00:00.000+05:30,8290
55768,2014-07-13T00:00:00.000+05:30,8290
24834,2013-12-26T00:00:00.000+05:30,8293
31589,2014-02-05T00:00:00.000+05:30,8293
47758,2014-05-16T00:00:00.000+05:30,8293
52039,2014-06-16T00:00:00.000+05:30,8293
45237,2014-05-01T00:00:00.000+05:30,8295
52610,2014-06-19T00:00:00.000+05:30,8295
47213,2014-05-13T00:00:00.000+05:30,8304
12127,2013-10-07T00:00:00.000+05:30,8308
26947,2014-01-08T00:00:00.000+05:30,8308
61801,2013-12-26T00:00:00.000+05:30,8308
65951,2014-06-03T00:00:00.000+05:30,8308
32847,2014-02-13T00:00:00.000+05:30,8318
49208,2014-05-28T00:00:00.000+05:30,8335
63333,2014-02-21T00:00:00.000+05:30,8335
43965,2014-04-23T00:00:00.000+05:30,8336
48808,2014-05-24T00:00:00.000+05:30,8336
56861,2014-07-19T00:00:00.000+05:30,8336
15482,2013-10-31T00:00:00.000+05:30,8338
64483,2014-04-08T00:00:00.000+05:30,8338
29991,2014-01-27T00:00:00.000+05:30,8342
61341,2013-12-11T00:00:00.000+05:30,8351
5340,2013-08-26T00:00:00.000+05:30,8355
44609,2014-04-27T00:00:00.000+05:30,8355
7005,2013-09-06T00:00:00.000+05:30,8357
43570,2014-04-21T00:00:00.000+05:30,8357
52872,2014-06-22T00:00:00.000+05:30,8357
64959,2014-04-25T00:00:00.000+05:30,8357
24063,2013-12-21T00:00:00.000+05:30,8358
66755,2014-06-30T00:00:00.000+05:30,8358
27355,2014-01-11T00:00:00.000+05:30,8360
43028,2014-04-18T00:00:00.000+05:30,8360
43727,2014-04-22T00:00:00.000+05:30,8360
53816,2014-06-29T00:00:00.000+05:30,8360
3860,2013-08-17T00:00:00.000+05:30,8361
50826,2014-06-08T00:00:00.000+05:30,8361
60824,2013-11-21T00:00:00.000+05:30,8361
12027,2013-10-06T00:00:00.000+05:30,8364
32423,2014-02-10T00:00:00.000+05:30,8364
21806,2013-12-06T00:00:00.000+05:30,8366
38404,2014-03-18T00:00:00.000+05:30,8366
45052,2014-04-29T00:00:00.000+05:30,8366
57493,2014-07-23T00:00:00.000+05:30,8369
46646,2014-05-10T00:00:00.000+05:30,8370
57397,2014-07-22T00:00:00.000+05:30,8370
1132,2013-07-31T00:00:00.000+05:30,8386
4639,2013-08-22T00:00:00.000+05:30,8386
7550,2013-09-09T00:00:00.000+05:30,8386
17727,2013-11-12T00:00:00.000+05:30,8386
40256,2014-03-31T00:00:00.000+05:30,8386
61110,2013-12-01T00:00:00.000+05:30,8386
46000,2014-05-06T00:00:00.000+05:30,8394
60752,2013-11-19T00:00:00.000+05:30,8394
10253,2013-09-26T00:00:00.000+05:30,8398
13307,2013-10-15T00:00:00.000+05:30,8398
30995,2014-02-01T00:00:00.000+05:30,8398
45009,2014-04-29T00:00:00.000+05:30,8398
53406,2014-06-26T00:00:00.000+05:30,8398
9572,2013-09-23T00:00:00.000+05:30,8407
12802,2013-10-11T00:00:00.000+05:30,8409
15823,2013-11-03T00:00:00.000+05:30,8409
29273,2014-01-21T00:00:00.000+05:30,8417
41254,2014-04-04T00:00:00.000+05:30,8417
611,2013-07-28T00:00:00.000+05:30,8422
8691,2013-09-18T00:00:00.000+05:30,8422
18793,2013-11-18T00:00:00.000+05:30,8422
36481,2014-03-06T00:00:00.000+05:30,8424
43752,2014-04-22T00:00:00.000+05:30,8424
53428,2014-06-26T00:00:00.000+05:30,8424
53950,2014-06-30T00:00:00.000+05:30,8424
65440,2014-05-12T00:00:00.000+05:30,8424
66071,2014-06-07T00:00:00.000+05:30,8424
19026,2013-11-20T00:00:00.000+05:30,8427
53933,2014-06-30T00:00:00.000+05:30,8427
33314,2014-02-15T00:00:00.000+05:30,8434
34812,2014-02-24T00:00:00.000+05:30,8435
66535,2014-06-22T00:00:00.000+05:30,8435
24376,2013-12-23T00:00:00.000+05:30,8436
59049,2013-09-14T00:00:00.000+05:30,8436
7312,2013-09-08T00:00:00.000+05:30,8439
46910,2014-05-11T00:00:00.000+05:30,8439
56413,2014-07-17T00:00:00.000+05:30,8439
64996,2014-04-26T00:00:00.000+05:30,8443
63513,2014-02-28T00:00:00.000+05:30,8449
31078,2014-02-02T00:00:00.000+05:30,8450
13050,2013-10-13T00:00:00.000+05:30,8456
68592,2014-06-24T00:00:00.000+05:30,8456
22779,2013-12-11T00:00:00.000+05:30,8458
54132,2014-07-01T00:00:00.000+05:30,8462
57926,2013-07-31T00:00:00.000+05:30,8462
68736,2013-10-23T00:00:00.000+05:30,8462
12719,2013-10-11T00:00:00.000+05:30,8465
50074,2014-06-03T00:00:00.000+05:30,8465
729,2013-07-29T00:00:00.000+05:30,8467
30888,2014-02-01T00:00:00.000+05:30,8467
52066,2014-06-16T00:00:00.000+05:30,8467
66540,2014-06-22T00:00:00.000+05:30,8467
21873,2013-12-06T00:00:00.000+05:30,8472
37940,2014-03-15T00:00:00.000+05:30,8472
47837,2014-05-17T00:00:00.000+05:30,8472
48397,2014-05-21T00:00:00.000+05:30,8472
56765,2014-07-19T00:00:00.000+05:30,8472
44325,2014-04-26T00:00:00.000+05:30,8476
30511,2014-01-30T00:00:00.000+05:30,8478
38466,2014-03-19T00:00:00.000+05:30,8478
54136,2014-07-01T00:00:00.000+05:30,8478
60226,2013-10-30T00:00:00.000+05:30,8478
3984,2013-08-17T00:00:00.000+05:30,8482
38307,2014-03-18T00:00:00.000+05:30,8482
59017,2013-09-12T00:00:00.000+05:30,8482
53517,2014-06-27T00:00:00.000+05:30,8486
9753,2013-09-24T00:00:00.000+05:30,8499
12052,2013-10-06T00:00:00.000+05:30,8499
30235,2014-01-28T00:00:00.000+05:30,8499
58035,2013-08-04T00:00:00.000+05:30,8499
62565,2014-01-24T00:00:00.000+05:30,8499
67456,2013-08-04T00:00:00.000+05:30,8502
58383,2013-08-18T00:00:00.000+05:30,8506
5604,2013-08-28T00:00:00.000+05:30,8509
62172,2014-01-10T00:00:00.000+05:30,8509
12281,2013-10-08T00:00:00.000+05:30,8514
49201,2014-05-28T00:00:00.000+05:30,8519
67664,2013-09-29T00:00:00.000+05:30,8519
2107,2013-08-05T00:00:00.000+05:30,8522
6100,2013-09-01T00:00:00.000+05:30,8522
63229,2014-02-16T00:00:00.000+05:30,8522
5764,2013-08-29T00:00:00.000+05:30,8524
32974,2014-02-13T00:00:00.000+05:30,8524
38142,2014-03-16T00:00:00.000+05:30,8524
40620,2014-04-01T00:00:00.000+05:30,8524
65109,2014-05-01T00:00:00.000+05:30,8524
61037,2013-11-27T00:00:00.000+05:30,8530
54309,2014-07-03T00:00:00.000+05:30,8531
17175,2013-11-09T00:00:00.000+05:30,8532
42536,2014-04-13T00:00:00.000+05:30,8532
13370,2013-10-15T00:00:00.000+05:30,8534
43339,2014-04-20T00:00:00.000+05:30,8534
45027,2014-04-29T00:00:00.000+05:30,8534
10687,2013-09-28T00:00:00.000+05:30,8540
41999,2014-04-10T00:00:00.000+05:30,8540
5711,2013-08-29T00:00:00.000+05:30,8543
52937,2014-06-23T00:00:00.000+05:30,8543
2511,2013-08-07T00:00:00.000+05:30,8544
44504,2014-04-26T00:00:00.000+05:30,8544
55641,2014-07-12T00:00:00.000+05:30,8548
2113,2013-08-05T00:00:00.000+05:30,8550
16610,2013-11-06T00:00:00.000+05:30,8550
27816,2014-01-13T00:00:00.000+05:30,8550
24764,2013-12-25T00:00:00.000+05:30,8551
63979,2014-03-19T00:00:00.000+05:30,8551
25134,2013-12-27T00:00:00.000+05:30,8552
50628,2014-06-07T00:00:00.000+05:30,8552
3064,2013-08-11T00:00:00.000+05:30,8553
49681,2014-05-31T00:00:00.000+05:30,8557
58441,2013-08-21T00:00:00.000+05:30,8557
64570,2014-04-11T00:00:00.000+05:30,8557
33504,2014-02-16T00:00:00.000+05:30,8558
46592,2014-05-10T00:00:00.000+05:30,8558
29652,2014-01-24T00:00:00.000+05:30,8566
33478,2014-02-16T00:00:00.000+05:30,8566
34068,2014-02-19T00:00:00.000+05:30,8568
39910,2014-03-29T00:00:00.000+05:30,8576
67255,2014-07-19T00:00:00.000+05:30,8576
33615,2014-02-17T00:00:00.000+05:30,8581
45309,2014-05-02T00:00:00.000+05:30,8581
51108,2014-06-10T00:00:00.000+05:30,8581
37326,2014-03-12T00:00:00.000+05:30,8594
48171,2014-05-20T00:00:00.000+05:30,8595
12838,2013-10-12T00:00:00.000+05:30,8597
36372,2014-03-05T00:00:00.000+05:30,8597
48592,2014-05-22T00:00:00.000+05:30,8597
61387,2013-12-13T00:00:00.000+05:30,8600
21289,2013-12-03T00:00:00.000+05:30,8601
24234,2013-12-22T00:00:00.000+05:30,8608
25516,2013-12-30T00:00:00.000+05:30,8608
48325,2014-05-20T00:00:00.000+05:30,8608
9389,2013-09-22T00:00:00.000+05:30,8609
22296,2013-12-08T00:00:00.000+05:30,8609
55446,2014-07-10T00:00:00.000+05:30,8609
56994,2014-07-20T00:00:00.000+05:30,8609
36824,2014-03-08T00:00:00.000+05:30,8610
60264,2013-11-01T00:00:00.000+05:30,8610
9164,2013-09-20T00:00:00.000+05:30,8612
37028,2014-03-10T00:00:00.000+05:30,8612
50705,2014-06-08T00:00:00.000+05:30,8612
55212,2014-07-09T00:00:00.000+05:30,8612
67554,2013-08-30T00:00:00.000+05:30,8612
12740,2013-10-11T00:00:00.000+05:30,8618
25123,2013-12-27T00:00:00.000+05:30,8618
53871,2014-06-30T00:00:00.000+05:30,8618
23387,2013-12-17T00:00:00.000+05:30,8623
2228,2013-08-06T00:00:00.000+05:30,8624
20731,2013-11-30T00:00:00.000+05:30,8624
60874,2013-11-22T00:00:00.000+05:30,8624
25711,2013-12-31T00:00:00.000+05:30,8634
21761,2013-12-06T00:00:00.000+05:30,8635
18098,2013-11-14T00:00:00.000+05:30,8640
22608,2013-12-11T00:00:00.000+05:30,8640
42586,2014-04-13T00:00:00.000+05:30,8640
60412,2013-11-05T00:00:00.000+05:30,8640
3576,2013-08-14T00:00:00.000+05:30,8648
24181,2013-12-22T00:00:00.000+05:30,8648
60494,2013-11-09T00:00:00.000+05:30,8648
40042,2014-03-30T00:00:00.000+05:30,8649
59838,2013-10-14T00:00:00.000+05:30,8649
36609,2014-03-06T00:00:00.000+05:30,8669
39682,2014-03-27T00:00:00.000+05:30,8669
41323,2014-04-05T00:00:00.000+05:30,8669
11686,2013-10-05T00:00:00.000+05:30,8674
15459,2013-10-31T00:00:00.000+05:30,8674
42197,2014-04-10T00:00:00.000+05:30,8674
66806,2014-07-02T00:00:00.000+05:30,8674
59188,2013-09-19T00:00:00.000+05:30,8679
64182,2014-03-27T00:00:00.000+05:30,8679
42033,2014-04-10T00:00:00.000+05:30,8683
45899,2014-05-06T00:00:00.000+05:30,8695
63924,2014-03-17T00:00:00.000+05:30,8695
17744,2013-11-12T00:00:00.000+05:30,8710
3672,2013-08-15T00:00:00.000+05:30,8711
56899,2014-07-19T00:00:00.000+05:30,8713
6627,2013-09-05T00:00:00.000+05:30,8715
20827,2013-11-30T00:00:00.000+05:30,8715
36850,2014-03-08T00:00:00.000+05:30,8715
25675,2013-12-31T00:00:00.000+05:30,8717
38667,2014-03-20T00:00:00.000+05:30,8717
48603,2014-05-23T00:00:00.000+05:30,8718
52129,2014-06-16T00:00:00.000+05:30,8718
68419,2014-05-05T00:00:00.000+05:30,8718
20335,2013-11-28T00:00:00.000+05:30,8719
21717,2013-12-05T00:00:00.000+05:30,8719
45260,2014-05-01T00:00:00.000+05:30,8725
64865,2014-04-22T00:00:00.000+05:30,8725
18063,2013-11-13T00:00:00.000+05:30,8728
34136,2014-02-19T00:00:00.000+05:30,8728
1531,2013-08-02T00:00:00.000+05:30,8731
12115,2013-10-07T00:00:00.000+05:30,8731
47543,2014-05-15T00:00:00.000+05:30,8731
61968,2014-01-04T00:00:00.000+05:30,8731
35013,2014-02-25T00:00:00.000+05:30,8736
22588,2013-12-11T00:00:00.000+05:30,8739
52148,2014-06-16T00:00:00.000+05:30,8739
8980,2013-09-19T00:00:00.000+05:30,8742
26281,2014-01-03T00:00:00.000+05:30,8742
2006,2013-08-04T00:00:00.000+05:30,8745
17305,2013-11-09T00:00:00.000+05:30,8745
49271,2014-05-28T00:00:00.000+05:30,8745
61546,2013-12-17T00:00:00.000+05:30,8745
63478,2014-02-26T00:00:00.000+05:30,8745
39628,2014-03-26T00:00:00.000+05:30,8747
31264,2014-02-03T00:00:00.000+05:30,8749
45968,2014-05-06T00:00:00.000+05:30,8749
39356,2014-03-25T00:00:00.000+05:30,8754
50560,2014-06-07T00:00:00.000+05:30,8754
65234,2014-05-05T00:00:00.000+05:30,8754
16886,2013-11-07T00:00:00.000+05:30,8755
56510,2014-07-17T00:00:00.000+05:30,8755
12884,2013-10-12T00:00:00.000+05:30,8757
17375,2013-11-10T00:00:00.000+05:30,8757
52863,2014-06-22T00:00:00.000+05:30,8757
59776,2013-10-12T00:00:00.000+05:30,8757
45275,2014-05-01T00:00:00.000+05:30,8764
51878,2014-06-15T00:00:00.000+05:30,8764
65512,2014-05-16T00:00:00.000+05:30,8774
65320,2014-05-09T00:00:00.000+05:30,8797
11625,2013-10-04T00:00:00.000+05:30,8798
22168,2013-12-07T00:00:00.000+05:30,8801
33443,2014-02-16T00:00:00.000+05:30,8808
39257,2014-03-24T00:00:00.000+05:30,8808
56688,2014-07-18T00:00:00.000+05:30,8808
4705,2013-08-22T00:00:00.000+05:30,8810
59391,2013-09-27T00:00:00.000+05:30,8810
10163,2013-09-26T00:00:00.000+05:30,8812
22822,2013-12-12T00:00:00.000+05:30,8812
33526,2014-02-16T00:00:00.000+05:30,8812
67461,2013-08-05T00:00:00.000+05:30,8812
3934,2013-08-17T00:00:00.000+05:30,8827
24701,2013-12-25T00:00:00.000+05:30,8827
39930,2014-03-29T00:00:00.000+05:30,8835
50821,2014-06-08T00:00:00.000+05:30,8835
60827,2013-11-21T00:00:00.000+05:30,8835
13860,2013-10-19T00:00:00.000+05:30,8838
48988,2014-05-25T00:00:00.000+05:30,8838
26457,2014-01-05T00:00:00.000+05:30,8839
36686,2014-03-07T00:00:00.000+05:30,8839
53764,2014-06-28T00:00:00.000+05:30,8839
23082,2013-12-15T00:00:00.000+05:30,8843
28676,2014-01-18T00:00:00.000+05:30,8843
64665,2014-04-15T00:00:00.000+05:30,8843
31149,2014-02-02T00:00:00.000+05:30,8848
6093,2013-09-01T00:00:00.000+05:30,8857
17089,2013-11-08T00:00:00.000+05:30,8857
31751,2014-02-06T00:00:00.000+05:30,8865
65862,2014-05-31T00:00:00.000+05:30,8865
31359,2014-02-03T00:00:00.000+05:30,8870
61371,2013-12-12T00:00:00.000+05:30,8870
52740,2014-06-21T00:00:00.000+05:30,8875
2889,2013-08-10T00:00:00.000+05:30,8885
49837,2014-06-01T00:00:00.000+05:30,8885
53074,2014-06-24T00:00:00.000+05:30,8885
50594,2014-06-07T00:00:00.000+05:30,8894
36062,2014-03-03T00:00:00.000+05:30,8901
59048,2013-09-14T00:00:00.000+05:30,8901
10247,2013-09-26T00:00:00.000+05:30,8902
53059,2014-06-24T00:00:00.000+05:30,8902
45045,2014-04-29T00:00:00.000+05:30,8905
20100,2013-11-27T00:00:00.000+05:30,8906
52776,2014-06-21T00:00:00.000+05:30,8906
23535,2013-12-18T00:00:00.000+05:30,8917
42495,2014-04-12T00:00:00.000+05:30,8917
21989,2013-12-06T00:00:00.000+05:30,8924
9873,2013-09-25T00:00:00.000+05:30,8927
30546,2014-01-30T00:00:00.000+05:30,8927
41803,2014-04-09T00:00:00.000+05:30,8927
44319,2014-04-26T00:00:00.000+05:30,8927
12701,2013-10-11T00:00:00.000+05:30,8930
22494,2013-12-10T00:00:00.000+05:30,8930
23400,2013-12-17T00:00:00.000+05:30,8930
25444,2013-12-29T00:00:00.000+05:30,8930
38353,2014-03-18T00:00:00.000+05:30,8930
50889,2014-06-09T00:00:00.000+05:30,8930
55326,2014-07-10T00:00:00.000+05:30,8930
10950,2013-09-30T00:00:00.000+05:30,8935
19981,2013-11-25T00:00:00.000+05:30,8935
49760,2014-06-01T00:00:00.000+05:30,8935
56478,2014-07-17T00:00:00.000+05:30,8935
38192,2014-03-17T00:00:00.000+05:30,8936
39691,2014-03-27T00:00:00.000+05:30,8936
24586,2013-12-24T00:00:00.000+05:30,8938
31152,2014-02-02T00:00:00.000+05:30,8938
41278,2014-04-04T00:00:00.000+05:30,8939
51908,2014-06-15T00:00:00.000+05:30,8939
13453,2013-10-15T00:00:00.000+05:30,8944
30764,2014-01-31T00:00:00.000+05:30,8944
32588,2014-02-11T00:00:00.000+05:30,8944
38603,2014-03-20T00:00:00.000+05:30,8947
61459,2013-12-14T00:00:00.000+05:30,8950
62365,2014-01-19T00:00:00.000+05:30,8950
36972,2014-03-10T00:00:00.000+05:30,8951
68543,2014-06-11T00:00:00.000+05:30,8952
1188,2013-07-31T00:00:00.000+05:30,8957
7027,2013-09-06T00:00:00.000+05:30,8957
46115,2014-05-07T00:00:00.000+05:30,8957
4982,2013-08-24T00:00:00.000+05:30,8958
38443,2014-03-18T00:00:00.000+05:30,8958
39912,2014-03-29T00:00:00.000+05:30,8958
54812,2014-07-06T00:00:00.000+05:30,8958
16205,2013-11-04T00:00:00.000+05:30,8959
42279,2014-04-11T00:00:00.000+05:30,8970
53704,2014-06-28T00:00:00.000+05:30,8970
33199,2014-02-15T00:00:00.000+05:30,8972
5815,2013-08-29T00:00:00.000+05:30,8974
38098,2014-03-16T00:00:00.000+05:30,8974
30635,2014-01-31T00:00:00.000+05:30,8976
31053,2014-02-02T00:00:00.000+05:30,8976
50414,2014-06-06T00:00:00.000+05:30,8976
47781,2014-05-16T00:00:00.000+05:30,8983
49500,2014-05-29T00:00:00.000+05:30,8983
66239,2014-06-12T00:00:00.000+05:30,8984
3789,2013-08-16T00:00:00.000+05:30,8999
9292,2013-09-21T00:00:00.000+05:30,9002
35829,2014-03-02T00:00:00.000+05:30,9003
50925,2014-06-09T00:00:00.000+05:30,9004
60938,2013-11-25T00:00:00.000+05:30,9004
19278,2013-11-22T00:00:00.000+05:30,9010
2495,2013-08-07T00:00:00.000+05:30,9011
13517,2013-10-16T00:00:00.000+05:30,9011
35581,2014-03-01T00:00:00.000+05:30,9011
45799,2014-05-05T00:00:00.000+05:30,9012
56949,2014-07-20T00:00:00.000+05:30,9012
10087,2013-09-25T00:00:00.000+05:30,9013
55634,2014-07-12T00:00:00.000+05:30,9013
58187,2013-08-10T00:00:00.000+05:30,9013
9571,2013-09-23T00:00:00.000+05:30,9016
66456,2014-06-19T00:00:00.000+05:30,9019
406,2013-07-27T00:00:00.000+05:30,9023
17091,2013-11-08T00:00:00.000+05:30,9023
44706,2014-04-27T00:00:00.000+05:30,9023
55729,2014-07-12T00:00:00.000+05:30,9023
14792,2013-10-27T00:00:00.000+05:30,9030
37910,2014-03-15T00:00:00.000+05:30,9036
12141,2013-10-07T00:00:00.000+05:30,9057
27367,2014-01-11T00:00:00.000+05:30,9059
35983,2014-03-03T00:00:00.000+05:30,9059
10827,2013-09-29T00:00:00.000+05:30,9061
46622,2014-05-10T00:00:00.000+05:30,9061
19036,2013-11-20T00:00:00.000+05:30,9063
20475,2013-11-29T00:00:00.000+05:30,9063
14336,2013-10-23T00:00:00.000+05:30,9064
46796,2014-05-11T00:00:00.000+05:30,9064
16858,2013-11-07T00:00:00.000+05:30,9066
22461,2013-12-10T00:00:00.000+05:30,9066
11945,2013-10-06T00:00:00.000+05:30,9074
12492,2013-10-09T00:00:00.000+05:30,9074
43876,2014-04-23T00:00:00.000+05:30,9074
47007,2014-05-12T00:00:00.000+05:30,9074
65115,2014-05-01T00:00:00.000+05:30,9074
22589,2013-12-11T00:00:00.000+05:30,9077
29156,2014-01-21T00:00:00.000+05:30,9077
43549,2014-04-21T00:00:00.000+05:30,9077
48691,2014-05-23T00:00:00.000+05:30,9095
17524,2013-11-11T00:00:00.000+05:30,9096
28257,2014-01-15T00:00:00.000+05:30,9096
53636,2014-06-27T00:00:00.000+05:30,9096
10657,2013-09-28T00:00:00.000+05:30,9097
45154,2014-04-30T00:00:00.000+05:30,9097
1246,2013-07-31T00:00:00.000+05:30,9098
24185,2013-12-22T00:00:00.000+05:30,9098
55308,2014-07-10T00:00:00.000+05:30,9098
8227,2013-09-14T00:00:00.000+05:30,9100
10170,2013-09-26T00:00:00.000+05:30,9100
39472,2014-03-26T00:00:00.000+05:30,9100
1446,2013-08-01T00:00:00.000+05:30,9102
57595,2014-07-24T00:00:00.000+05:30,9102
18603,2013-11-17T00:00:00.000+05:30,9104
21969,2013-12-06T00:00:00.000+05:30,9104
59828,2013-10-14T00:00:00.000+05:30,9104
62100,2014-01-08T00:00:00.000+05:30,9112
6919,2013-09-06T00:00:00.000+05:30,9114
20582,2013-11-29T00:00:00.000+05:30,9114
63803,2014-03-13T00:00:00.000+05:30,9119
29009,2014-01-20T00:00:00.000+05:30,9121
10131,2013-09-26T00:00:00.000+05:30,9124
19596,2013-11-23T00:00:00.000+05:30,9124
22802,2013-12-12T00:00:00.000+05:30,9126
13433,2013-10-15T00:00:00.000+05:30,9127
26000,2014-01-02T00:00:00.000+05:30,9127
29458,2014-01-22T00:00:00.000+05:30,9127
40164,2014-03-30T00:00:00.000+05:30,9127
33004,2014-02-14T00:00:00.000+05:30,9134
64921,2014-04-24T00:00:00.000+05:30,9134
858,2013-07-29T00:00:00.000+05:30,9137
7020,2013-09-06T00:00:00.000+05:30,9137
735,2013-07-29T00:00:00.000+05:30,9142
9654,2013-09-24T00:00:00.000+05:30,9142
9950,2013-09-25T00:00:00.000+05:30,9142
44867,2014-04-29T00:00:00.000+05:30,9142
51854,2014-06-15T00:00:00.000+05:30,9143
